,genre_ids,ids,popularity,release_date,title,vote_average
5086,99,411188,1.011795,2016-08-05,L'amatore,0.0
5087,18,409402,1.03604,2016-12-31,Kitna,0.0
5088,0,409416,1.019287,2016-11-27,Soundtrack 7,0.0
5089,0,409451,1.008303,2016-06-19,Megadeth: [2016] Hellfest,0.0
5090,12,409466,1.01819,2016-08-10,Fried Chickens,0.0
5091,99,409488,1.007784,2016-05-16,The Other Line,0.0
5092,53,403513,1.008722,2016-07-01,Missing On A Weekend,0.0
5093,28,409202,1.013815,2016-01-30,Dangerous Cops: Final 5 Days,0.0
5094,0,403533,1.008452,2016-06-24,Golden Earring - Five Zero,0.0
5095,0,409207,1.00832,2016-06-16,Trivium: [2016] Graspop Metal Meeting,0.0
5096,18,409208,1.016774,2016-10-27,Magma,0.0
5097,0,409219,1.005683,2016-01-31,All Still Orbit,0.0
5098,99,409224,1.013968,2016-04-01,Rednecks + Culchies,0.0
5099,0,411714,1.04632,2016-12-31,Papparapaam,0.0
5100,10749,411715,1.061731,2016-12-31,Asurakulam,0.0
5101,0,411716,1.015037,2016-08-02,Summer,0.0
5102,99,411719,1.013238,2016-08-16,Keith Haring Uncovered,0.0
5103,10749,411722,1.040279,2016-12-31,Kootathil Oruthan,0.0
5104,0,409269,1.008293,2016-06-17,The Curse of Chopsticks,0.0
5105,0,409271,1.012591,2016-08-02,T-Rex: Her Fight for Gold,0.0
5106,99,409272,1.021284,2016-08-01,The Last Gold: The Greatest Untold Story in Olympic Swimming History,0.0
5107,0,409276,1.011187,2016-05-20,What a Good Secretary Wants,0.0
5108,0,409279,1.007616,2016-05-26,Tasty Movie,0.0
5109,27,409281,1.072334,2016-08-05,Amityville: No Escape,0.0
5110,10749,409282,1.424283,2016-06-16,Taboo - New Sister,0.0
5111,18,409285,1.011703,2016-05-26,Mother's Daughter,0.0
5112,0,410917,1.027919,2016-09-03,Ricky Rapper and the Nighthawk,0.0
5113,0,409299,1.015767,2016-09-22,Jungle Trap,0.0
5114,53,410924,1.013073,2016-09-22,LenaLove,0.0
5115,99,410937,1.062023,2016-03-22,The Siege,0.0
5116,0,398230,1.006861,2016-04-20,Love Thy Neighbor,0.0
5117,36,410971,1.020447,2016-08-29,China's Emperor of Evil,0.0
5118,18,398238,1.011256,2016-05-18,Imago,0.0
5119,18,398240,1.007443,2016-05-18,Law of the Lamb,0.0
5120,53,398270,1.008515,2016-06-12,Rabbit Days,0.0
5121,99,398287,1.119961,2016-06-06,They Call Us Monsters,0.0
5122,99,398290,1.007073,2016-04-17,HEART: Flatline to Finish Line,0.0
5123,35,398293,1.007579,2016-05-11,Trump vs. Bernie: Shout the Vote!,0.0
5124,0,404102,1.00819,2016-06-15,Times Like Dying,0.0
5125,35,404110,1.009576,2016-07-15,Savannah Sunrise,0.0
5126,10752,404113,1.074439,2016-02-21,Apocalypse: Verdun,0.0
5127,0,409825,1.005701,2016-01-17,21st Annual Critics' Choice Awards,0.0
5128,18,412308,1.006757,2016-04-17,The Cormorants,0.0
5129,99,412309,1.009766,2016-08-01,How to Win the US Presidency,0.0
5130,0,412317,1.005442,2016-01-27,Draft Eight,0.0
5131,0,412199,1.012615,2016-09-12,The Animal's Wife,0.0
5132,35,404707,1.009337,2016-07-21,Torsten Straeter Selbstbeherrschung umstaendehalber abzugeben,0.0
5133,99,411006,1.011978,2016-09-09,The Sixth Beatle,0.0
5134,99,411020,1.032864,2016-09-05,I Called Him Morgan,0.0
5135,18,411837,1.149183,2016-08-19,Tam Cam: The Untold,0.0
5136,99,411024,1.014823,2016-10-14,Karl Marx City,0.0
5137,0,413580,1.010203,2016-07-30,Dawson City: Frozen Time,0.0
5138,99,412738,1.006633,2016-03-17,Trabantem do posledního dechu,0.0
5139,0,412739,1.027435,2016-09-20,My Life So Far,0.0
5140,12,404748,1.030419,2016-09-16,Rolli and the Secret Route,0.0
5141,0,412757,1.016083,2016-10-26,Colonel Panics,0.0
5142,18,411882,1.022155,2016-09-02,Yea Toh Two Much Ho Gayaa,0.0
5143,10402,404779,1.014069,2016-07-14,We Out Here,0.0
5144,35,404780,1.007606,2016-04-16,Calle Uno,0.0
5145,0,413301,1.011048,2016-08-28,Underground Notes,0.0
5146,35,414175,1.054978,2016-11-17,BR 716,0.0
5147,0,414176,1.012845,2016-03-02,Ulterior Motives: Reality TV Massacre,0.0
5148,0,414193,1.081029,2016-07-29,Vellikizhamai 13am Thethi,0.0
5149,28,414197,1.012076,2016-09-05,Killer Express,0.0
5150,27,412406,1.024063,2016-10-29,Death Walks,0.0
5151,35,411606,1.023229,2016-10-08,Good Morning Show,0.0
5152,35,411607,1.08211,2016-08-25,Tatara Samurai,0.0
5153,18,411609,1.017267,2016-08-25,A Loving Husband,0.0
5154,18,412415,1.015392,2016-08-27,Burns Point,0.0
5155,99,412423,1.015783,2016-08-18,War and Games,0.0
5156,10749,411629,1.018624,2016-08-13,Thikka,0.0
5157,99,411637,1.012649,2016-08-13,London's Burning,0.0
5158,0,413390,1.00819,2016-06-15,Guns N Roses Not in this Lifetime Tour Preview,0.0
5159,0,411679,1.019348,2016-10-12,The Bait,0.0
5160,10751,412469,1.017179,2016-07-19,My Best Friend,0.0
5161,10749,405346,1.010299,2016-07-06,I Love You To Death,0.0
5162,0,405354,1.02547,2016-07-06,Verge,0.0
5163,99,412490,1.020456,2016-05-29,Gigant des Nordens,0.0
5164,99,400623,1.010234,2016-06-14,The Peacemaker,0.0
5165,0,400624,1.009518,2016-06-14,Generation Revolution,0.0
5166,0,414704,1.031357,2016-09-03,"München Mord - Wo bist du, Feigling?",0.0
5167,0,414723,1.010927,2016-08-24,The Wait,0.0
5168,16,414740,1.014806,2016-08-02,Transformers: Combiner Wars,0.0
5169,16,414746,1.011161,2016-08-30,The Cup Story,0.0
5170,0,414769,1.011477,2016-09-05,David,0.0
5171,35,414771,1.121863,2016-10-13,The Last Band in Lebanon,0.0
5172,0,414780,1.005144,2016-01-01,After the Rain,0.0
5173,0,414789,1.011304,2016-09-02,Jerry Lewis: The Man Behind the Clown,0.0
5174,0,414795,1.014385,2016-09-02,The End of Eden,0.0
5175,0,413928,1.013607,2016-10-01,The Flower of Aleppo,0.0
5176,18,412205,1.019628,2016-09-12,Past Life,0.0
5177,0,412208,1.012084,2016-09-11,Soul on a String,0.0
5178,10749,412209,1.016519,2016-09-10,Tramps,0.0
5179,99,412240,1.011383,2016-08-25,The Island of Shadows,0.0
5180,0,394716,1.005144,2016-01-01,The Man Who Was Eaten,0.0
5181,99,397385,1.012522,2016-05-11,Cunk on Shakespeare,0.0
5182,16,389789,1.006965,2016-03-07,Through the Windows,0.0
5183,53,393829,1.008532,2016-02-02,Donors,0.0
5184,18,394767,1.013918,2016-06-06,The View from Tall,0.0
5185,53,393848,1.011853,2016-04-22,Jumper,0.0
5186,36,394774,1.024163,2016-11-01,Kästner und der kleine Dienstag,0.0
5187,18,393852,1.008061,2016-04-22,Mrs.,0.0
5188,0,394852,1.007004,2016-04-27,CZW: Best of Steen in the Combat Zone,0.0
5189,27,385033,1.019886,2016-02-26,Mindless,0.0
5190,10770,394893,1.01263,2016-05-08,Dear Mama,0.0
5191,0,385074,1.015362,2016-02-28,#JusticeForFlint,0.0
5192,53,385080,1.010331,2016-07-01,Tödliche Gefühle,0.0
5193,18,395308,1.016499,2016-04-29,Grandma's House,0.0
5194,99,395330,1.08731,2016-04-08,Auschwitz the Destruction Trilogy,0.0
5195,35,395331,1.008513,2016-05-12,Die Hochzeit meiner Eltern,0.0
5196,18,395338,1.016397,2016-05-05,"Dallas, Sunday Morning",0.0
5197,80,395352,1.007833,2016-05-23,Meurtres à l'Ile de Ré,0.0
5198,99,397905,1.007669,2016-05-13,RetroAhoy: Quake,0.0
5199,10402,395363,1.022251,2016-04-01,Andreas Gabalier - Mountain Man Live from Berlin,0.0
5200,99,430425,1.031985,2016-12-09,Black Bear Forest,0.0
5201,99,430428,1.009029,2016-02-15,Levenseindekliniek,0.0
5202,35,430432,1.027072,2016-11-18,"Luke Mockridge - I’m lucky, I’m Luke",0.0
5203,18,430451,1.03807,2016-12-27,A Stowaway on the Ship of Fools,0.0
5204,10402,430460,1.095074,2016-12-02,André Rieu: Christmas in London,0.0
5205,10751,430475,1.038358,2016-12-23,Balle Vellaiya Thevaa,0.0
5206,35,434503,1.035984,2016-12-20,Off,0.0
5207,0,434515,1.013721,2016-02-29,A Red Pill,0.0
5208,18,434521,1.008358,2016-01-30,Painting with History in a Room Filled with People with Funny Names 3,0.0
5209,0,434527,1.013416,2016-05-28,Conflict,0.0
5210,0,434528,1.010835,2016-03-11,In'yoku kaika! Miwaku no love house,0.0
5211,0,434537,1.020469,2016-10-07,Granular Film - Beirut,0.0
5212,0,434538,1.024125,2016-11-02,Misters - Without Blame -,0.0
5213,0,434542,1.009923,2016-04-07,Mirage,0.0
5214,0,434543,1.014891,2016-08-03,Calypso,0.0
5215,0,434545,1.013539,2016-07-09,From False to Legal in One Take,0.0
5216,0,434548,1.033213,2016-12-13,River in Castle,0.0
5217,18,434552,1.054005,2016-11-10,La Luciérnaga (The Firefly),0.0
5218,18,434594,1.019674,2016-09-01,Wastelands,0.0
5219,0,434600,1.00971,2016-04-01,How to Prepare for Prison,0.0
5220,35,421018,1.020469,2016-10-07,Weed Eaters,0.0
5221,0,421024,1.020469,2016-10-07,Arts of the Monsson,0.0
5222,10402,421033,1.007994,2016-01-15,Madame Esmeralda and the Audition,0.0
5223,35,421036,1.020103,2016-09-02,PWG: 2016 Battle of Los Angeles - Stage One,0.0
5224,18,421037,1.031674,2016-10-22,Area,0.0
5225,35,421039,1.061991,2016-09-03,PWG: 2016 Battle of Los Angeles - Stage Two,0.0
5226,35,421041,1.020117,2016-09-04,PWG: 2016 Battle of Los Angeles - Final Stage,0.0
5227,35,421043,1.139595,2016-10-15,Superpsychocebu,0.0
5228,18,421045,1.022695,2016-10-16,Contestant #4,0.0
5229,18,421046,1.033047,2016-10-16,Hondo,0.0
5230,14,421050,1.021735,2016-10-16,If You Leave,0.0
5231,18,421051,1.030045,2016-10-16,Padating,0.0
5232,18,421052,1.021974,2016-10-16,Papa's Shadows,0.0
5233,18,421055,1.016374,2016-03-19,Souffler plus fort que la mer,0.0
5234,18,421056,1.076043,2016-10-16,Sayaw sa Butal,0.0
5235,14,421058,1.032475,2016-10-13,Viva Viva Escolta,0.0
5236,35,421079,1.019698,2016-09-27,Sicher ist Sicher,0.0
5237,0,421086,1.027824,2016-10-01,Univitellin,0.0
5238,18,421090,1.021705,2016-10-08,Second Winter,0.0
5239,18,431404,1.056502,2016-12-24,Jew Wick,0.0
5240,0,421092,1.019964,2016-09-22,Cinéma Vérité,0.0
5241,0,431409,1.036632,2016-12-21,Joy to the World with Bob Thompson,0.0
5242,35,431410,1.012528,2016-06-16,The Man from the Future,0.0
5243,99,426912,1.025268,2016-10-17,Avanti ragazzi di Buda,0.0
5244,0,426944,1.000375,2016-11-18,Invicta FC 20: Evinger vs. Kunitskaya,0.0
5245,53,426958,1.057854,2016-11-10,Strangled,0.0
5246,0,426975,1.024418,2016-10-06,Snuffbox,0.0
5247,878,436130,1.008577,2016-02-12,Computer Fighters,0.0
5248,0,436136,1.043841,2016-11-22,Actress Sex Scandal 2,0.0
5249,0,436139,1.02526,2016-11-09,Adèle en août,0.0
5250,0,436141,1.012714,2016-06-24,Breaking Up with Jenny,0.0
5251,35,431001,1.032643,2016-08-26,Popcorn,0.0
5252,0,436168,1.01311,2016-07-01,Battle Oasis,0.0
5253,0,431034,1.038603,2016-12-10,Road Not Taken,0.0
5254,0,431040,1.01268,2016-06-21,Finite,0.0
5255,0,435104,1.051071,2016-01-24,1992,0.0
5256,0,435110,1.011856,2016-06-04,And Nothing Happened,0.0
5257,53,431086,1.095478,2016-12-30,The Perfect Stalker,0.0
5258,99,435114,1.024792,2016-11-05,The Killing Season,0.0
5259,16,435143,1.023976,2016-11-01,Chiryokumaru,0.0
5260,99,396681,1.007156,2016-05-05,What Tomorrow Brings,0.0
5261,99,391600,1.005964,2016-02-28,O.J. Simpson Trial: The Real Story,0.0
5262,99,396684,1.007047,2016-05-01,Handsome & Majestic,0.0
5263,99,396685,1.007299,2016-05-09,Frankreichs RAID: Die Eliteeinheit für den Ernstfall,0.0
5264,53,399169,1.027885,2016-12-31,Kaleidoscope,0.0
5265,0,396695,1.010554,2016-04-12,Hala,0.0
5266,878,399184,1.820271,2016-04-04,Vixens from Venus,0.0
5267,99,396209,1.007416,2016-05-01,Aida's Secrets,0.0
5268,0,396219,1.007144,2016-05-02,VRP,0.0
5269,10402,396228,1.011895,2016-05-06,Melody Gardot: Live at the Olympia Paris,0.0
5270,99,396230,1.005472,2016-01-29,The Amazed Spectator,0.0
5271,10751,396262,1.011151,2016-05-13,Cinemawala,0.0
5272,0,396270,1.005727,2016-02-16,L'Oiseau de la Nuit,0.0
5273,99,396299,1.014907,2016-03-12,The Black Belt,0.0
5274,28,396300,1.009582,2016-04-24,Eddie Bravo Invitational 6,0.0
5275,0,387412,1.006307,2016-01-26,Allumette,0.0
5276,16,387413,1.01528,2016-03-02,Invasion!,0.0
5277,0,387421,1.016267,2016-10-13,Per l'onore della marmitta,0.0
5278,0,387441,1.00642,2016-02-01,"Sylvester, or an Unlucky Day to Be a Pigeon",0.0
5279,0,387450,1.009457,2016-06-13,La terra promessa,0.0
5280,0,432026,1.06164,2016-12-27,Eero Saarinen: The Architect Who Saw the Future,0.0
5281,18,427547,1.028269,2016-11-24,Nahjus Enkelini,0.0
5282,0,427552,1.013005,2016-06-21,Empire,0.0
5283,99,427554,1.012812,2016-04-19,From the West,0.0
5284,0,432073,1.021536,2016-10-15,All Men may Cry,0.0
5285,18,427576,1.02999,2016-12-01,Just Drop Dead!,0.0
5286,18,436739,1.019371,2016-08-29,Ein Geheimnis im Dorf - Schwester und Bruder,0.0
5287,99,431605,1.093804,2016-12-29,Cunk On Christmas,0.0
5288,35,431608,1.029184,2016-10-28,Chief Zabu,0.0
5289,0,436757,1.02999,2016-12-01,Der Jesuit - Papst Franziskus,0.0
5290,18,436773,1.016734,2016-08-26,O Chá do General,0.0
5291,0,436775,1.036957,2016-11-13,Clowntergeist,0.0
5292,99,436780,1.018174,2016-09-14,"Beard, Hair & Stache",0.0
5293,0,436792,1.052176,2016-12-16,Blood of Youth,0.0
5294,0,431649,1.030664,2016-12-02,Mr. Neighbor's House,0.0
5295,18,431667,1.060651,2016-12-03,Koto,0.0
5296,0,435723,1.105942,2016-06-04,Detective Mitarai's Casebook: The Clockwork Current,0.0
5297,10402,431676,1.030278,2016-11-18,Opera Gala - Live from Baden Baden,0.0
5298,80,435779,1.008763,2016-02-02,A Soldier's Song,0.0
5299,99,422205,1.020241,2016-10-05,To Make a Comedy Is No Fun : Jiří Menzel,0.0
5300,18,422206,1.012006,2016-06-05,A Blue Mouthed Face,0.0
5301,35,422282,1.046707,2016-10-21,Die Büffel sind los!,0.0
5302,53,422285,1.139154,2016-09-30,Kallatam,0.0
5303,18,428146,1.026826,2016-10-24,Listopad: A Memory of the Velvet Revolution,0.0
5304,18,432646,1.023279,2016-03-23,Die Kinder der Villa Emma,0.0
5305,35,428148,1.074406,2016-11-29,"Paris, Love, Cut",0.0
5306,99,428150,1.031137,2016-11-25,Communion,0.0
5307,28,428151,1.045833,2016-11-29,Carbon Copy,0.0
5308,18,428152,1.088642,2016-11-17,Walking Street,0.0
5309,0,432661,1.018953,2016-09-23,A Father's Day,0.0
5310,18,428180,1.028316,2016-11-24,Making Family,0.0
5311,99,437309,1.008208,2016-01-27,Hunkey Kongs,0.0
5312,0,437317,1.02526,2016-11-09,A Roll for Peter,0.0
5313,99,437356,1.007734,2016-01-02,El ocaso de las diosas,0.0
5314,0,437388,1.020021,2016-10-03,Majid Jordan - All Access Tour,0.0
5315,99,432205,1.025046,2016-11-08,Boggy Creek Monster,0.0
5316,0,432215,1.019379,2016-09-26,A Net To Catch The Light,0.0
5317,16,432224,1.039759,2016-12-25,Momo,0.0
5318,16,432225,1.038064,2016-12-25,Mitatang,0.0
5319,80,432228,1.080618,2016-12-25,EJK,0.0
5320,18,436311,1.012956,2016-01-01,Slipaway,0.0
5321,18,436314,1.010292,2016-04-19,Jetzt ist die Sonne weg,0.0
5322,0,432246,1.070142,2016-12-28,National Geographic Egypt's Treasure Guardians,0.0
5323,99,432260,1.068394,2016-12-26,Bob Monkhouse: The Last Stand,0.0
5324,16,432274,1.03722,2016-12-25,Passage of Life,0.0
5325,35,432276,1.037301,2016-12-25,Sitsiritsit,0.0
5326,12,432277,1.008805,2016-02-23,Kampout,0.0
5327,27,432281,1.020729,2016-10-09,Skookum: The Hunt for Bigfoot,0.0
5328,36,428701,1.018193,2016-09-01,"Rondon, o Desbravador",0.0
5329,0,433215,1.01545,2016-08-10,The Passing Season,0.0
5330,99,428736,1.031886,2016-12-02,CAP: 2 Intentos,0.0
5331,35,428749,1.065426,2016-12-03,Peppa Pig in giro per il mondo,0.0
5332,0,433412,1.030191,2016-12-02,Live from Dhaka,0.0
5333,18,433418,1.016463,2016-08-16,Wolff's Law,0.0
5334,12,433437,1.016866,2016-03-04,LEGO Bionicle: The Journey to One,0.0
5335,0,436918,1.023316,2016-10-28,Our Skin,0.0
5336,0,439147,1.011609,2016-01-01,Trump Is God,0.0
5337,16,439157,1.01545,2016-08-10,Dragon Ball Z Special 9 - Future Trunks Special,0.0
5338,35,439169,1.024486,2016-11-04,Daniel Murillo: Sou Comediante,0.0
5339,0,436944,1.030002,2016-12-01,Single belief,0.0
5340,35,402036,1.009575,2016-06-14,Thymios Screws Up,0.0
5341,27,404582,1.008503,2016-06-21,Demon Tongue,0.0
5342,35,403163,1.658699,2016-01-15,Enemies with Benefits,0.0
5343,0,392803,1.060365,2016-10-05,The Dunce,0.0
5344,18,403448,1.03032,2016-12-01,Pop Top,0.0
5345,0,404321,1.012312,2016-06-30,Butt X-ray,0.0
5346,18,392848,1.010796,2016-04-14,Redha,0.0
5347,99,404379,1.01923,2016-09-10,The Krays - The Prison Years,0.0
5348,878,398197,1.013983,2016-08-29,Into The Light,0.0
5349,53,405747,1.007904,2016-06-06,LALU,0.0
5350,878,405757,1.013115,2016-02-01,The Tunnel,0.0
5351,36,405765,1.036464,2016-09-15,The Wolf from Royal Vineyard Street,0.0
5352,28,405768,1.01404,2016-06-03,Sri Sri,0.0
5353,99,405779,1.019116,2016-08-26,On Call,0.0
5354,0,405780,1.008879,2016-07-07,Leicester City Football Club 2015-16 Official Season Review,0.0
5355,18,405782,1.022793,2016-07-05,Fale,0.0
5356,10402,405783,1.011411,2016-07-09,"Dead & Company: 2016.07.09 - Alpine Valley Music Theatre, WI",0.0
5357,27,405790,1.016265,2016-10-02,Voodoo Rising,0.0
5358,53,405795,1.261923,2016-07-26,Confessions,0.0
5359,0,404007,1.012879,2016-08-18,Kai,0.0
5360,0,424092,1.06035,2016-11-02,Now We Put The Little Feelers On The Butterfly,0.0
5361,99,424094,1.023951,2016-11-01,21 x New York,0.0
5362,18,434073,1.091625,2016-11-24,Show Me Your Love,0.0
5363,0,437532,1.017432,2016-06-09,Interrogation,0.0
5364,16,437541,1.038501,2016-11-09,Summer's Puke is Winter's Delight,0.0
5365,10749,437593,1.167264,2016-04-16,Year by the Sea,0.0
5366,0,435008,1.027624,2016-11-21,Ishti,0.0
5367,99,435017,1.025878,2016-11-12,Le réveil des ombres,0.0
5368,99,435043,1.007949,2016-01-14,Rain,0.0
5369,0,435053,1.009435,2016-03-19,A Done Deal,0.0
5370,18,430505,1.034832,2016-11-30,Unwanted Brother,0.0
5371,0,430506,1.008786,2016-02-18,Girls' Generation,0.0
5372,0,424621,1.008139,2016-01-01,Some Dark Place,0.0
5373,10749,430514,1.034196,2016-12-16,Le passe-muraille,0.0
5374,878,424645,1.02165,2016-11-08,Escape from Pleasure Planet,0.0
5375,878,424646,1.042515,2016-11-08,Cosmic Calendar Girls,0.0
5376,27,424647,1.747831,2016-10-11,Paranormal Sexperiments,0.0
5377,27,424649,1.141351,2016-06-21,Model for Murder: The Centerfold Killer,0.0
5378,99,430545,1.030635,2016-12-04,"IHME-ZENTRUM - Dream, Ruin, Future",0.0
5379,99,430547,1.008364,2016-02-02,Wild Expectations,0.0
5380,18,424671,1.008951,2016-01-01,The Mouth,0.0
5381,16,424684,1.038156,2016-06-18,Rainbow Dash Presents: The Star in Yellow,0.0
5382,14,430566,1.138396,2016-12-17,Princess Sofia: The Secret Bookstore,0.0
5383,0,424696,1.024396,2016-11-04,Bellator 163: McGeary vs. Davis,0.0
5384,99,434650,1.007734,2016-01-02,"1,2,3... a bailar",0.0
5385,18,434674,1.041417,2016-08-14,The Happys,0.0
5386,0,438152,1.031989,2016-12-09,Midnight Sonder,0.0
5387,10751,434699,1.007994,2016-01-16,Alabama Dirt,0.0
5388,99,438165,1.021335,2016-10-14,Ode to Time,0.0
5389,18,430975,1.103127,2016-12-25,The Seat,0.0
5390,0,430992,1.053861,2016-12-19,Christmas with the Mormon Tabernacle Choir,0.0
5391,53,416877,1.027036,2016-11-05,f/8,0.0
5392,0,416885,1.006186,2016-03-17,Abaixando a Máquina 2: No Limite da Linha,0.0
5393,10751,427279,1.049785,2016-12-13,Christmas All Over Again,0.0
5394,16,416898,1.012559,2016-09-19,Mind Frame,0.0
5395,0,427298,1.02697,2016-11-18,Carlos Ballarta: El Amor es de Putos,0.0
5396,0,422720,1.011601,2016-01-01,We Make Couples,0.0
5397,0,422721,1.152765,2016-08-26,花样厨神,0.0
5398,28,422744,1.025608,2016-10-15,The Powerpuff Girls: A Fan Film,0.0
5399,99,431361,1.011619,2016-05-27,Gray Matters,0.0
5400,99,406948,1.00902,2016-07-11,Vick,0.0
5401,99,406987,1.011782,2016-07-17,One Night In 2012,0.0
5402,99,394055,1.009944,2016-04-26,Bruce Springsteen: On the Road,0.0
5403,99,394058,1.045818,2016-04-26,David Bowie: The Man Who Stole the World,0.0
5404,10402,394059,1.040784,2016-04-30,Rock and Roll Hall of Fame 2016 Induction Ceremony,0.0
5405,99,394080,1.063936,2016-04-30,Future Baby,0.0
5406,80,399353,1.011367,2016-05-05,Der Zürich-Krimi: Borcherts Abrechnung,0.0
5407,0,399381,1.006433,2016-03-29,Cold Spring,0.0
5408,14,405263,1.023996,2016-08-14,Royal,0.0
5409,0,405268,1.009151,2016-07-03,The Muslim Pound,0.0
5410,12,405274,1.021119,2016-07-08,GREETINGS FROM MAPLEVISION,0.0
5411,0,406107,1.019608,2016-07-14,Dead Awake,0.0
5412,27,406118,1.012704,2016-09-22,The Dwarves Must Be Crazy,0.0
5413,18,406144,1.021887,2016-08-05,Lando and Bugoy,0.0
5414,18,406145,1.011497,2016-08-05,The Pact,0.0
5415,18,406147,1.06287,2016-08-05,Ordinary People,0.0
5416,35,406148,1.011782,2016-08-05,Mercury is Mine,0.0
5417,99,406156,1.009056,2016-07-13,Angst Vor Dem Abseits,0.0
5418,99,399903,1.010078,2016-06-18,Destination Arnold,0.0
5419,18,394692,1.015555,2016-06-03,Paint It Black,0.0
5420,99,431548,1.007931,2016-01-10,Silversun Pickups: Behind Better Nature,0.0
5421,10402,431564,1.035604,2016-12-12,Alligatoah - Livemusik ist keine Lösung,0.0
5422,53,431567,1.059713,2016-12-26,Onus,0.0
5423,35,431579,1.383679,2016-12-22,"L for Love, L for Lies Too",0.0
5424,0,427815,1.02862,2016-11-23,ARIA Hall of Fame - Crowded House,0.0
5425,0,427825,1.03257,2016-11-23,In Cleveland,0.0
5426,99,427844,1.008045,2016-01-15,Salir de casa,0.0
5427,9648,423317,1.023475,2016-10-29,Unlith,0.0
5428,10749,431945,1.088997,2016-11-03,The Spring,0.0
5429,37,427879,1.024269,2016-10-31,Stop Over in Hell,0.0
5430,35,427883,1.087402,2016-11-24,Drink Drank Drunk,0.0
5431,18,427411,1.074403,2016-06-01,Bon Voyage,0.0
5432,99,431982,1.014768,2016-07-27,On Meditation,0.0
5433,18,427415,1.017021,2016-09-02,"The Rifle, the Jackal, the Wolf and the Boy",0.0
5434,0,423356,1.023553,2016-10-29,The Cambrian Coast: Machynlleth to Barmouth,0.0
